run_id,master_seed,derived_seed,fluids,fractions,COP,VHC,W_comp,pareto_rank,crowding_distance
47,123456781,683275571,R1224YDZ&R123&R1234ZEZ&R21&R245CA,0.020000;0.080000;0.180000;0.560000;0.160000,4.9136587426,5441201.177,101757.168373,0,0.271681495146
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.040000;0.100000;0.140000;0.620000;0.100000,5.00835591882,3495440.6161,99833.1604432,0,0.0887737964527
47,123456781,683275571,R1224YDZ&R1234ZEZ&R21&R245CA&RE347MCCHFE7000,0.060000;0.200000;0.580000;0.140000;0.020000,4.88234362042,5491632.52004,102409.834062,0,0.297895321386
47,123456781,683275571,R1224YDZ&R1234ZEZ&R21&R245CA&R245FA,0.100000;0.180000;0.480000;0.120000;0.120000,4.83120903463,5519872.62772,103493.762414,0,0.413079007828
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.060000;0.100000;0.120000;0.600000;0.120000,4.9853816515,3511232.09047,100293.224261,0,0.0622585694134
47,123456781,683275571,R1224YDZ&R142B&R21&R245FA&RE245FA2,0.080000;0.160000;0.600000;0.120000;0.040000,4.80219351621,5927644.64411,104119.086062,0,0.453317460752
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R365MFC,0.040000;0.100000;0.100000;0.680000;0.080000,5.06685405328,3377650.17258,98680.5609046,0,0.0243928092113
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R365MFC,0.020000;0.100000;0.100000;0.720000;0.060000,5.10251051071,3363007.0934,97990.9789407,0,0.126442750087
47,123456781,683275571,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.140000;0.160000;0.500000;0.120000,4.74200074037,5976044.94596,105440.72584,0,0.483574191226
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R365MFC,0.040000;0.140000;0.080000;0.660000;0.080000,5.07045598317,3374563.43915,98610.4606094,0,0.117537841637
47,123456781,683275571,R1224YDZ&R1233ZDE&R141B&R21&R245CA,0.040000;0.140000;0.660000;0.080000;0.080000,4.97163204342,3592857.83268,100570.596463,0,0.610989147073
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R365MFC,0.020000;0.140000;0.120000;0.640000;0.080000,5.06442007498,3390126.0199,98727.9871332,0,0.0405800780135
47,123456781,683275571,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.160000;0.220000;0.440000;0.120000,4.67059919948,6040450.61009,107052.64542,0,0.600836891285
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.040000;0.100000;0.120000;0.640000;0.100000,5.02399261375,3475289.85792,99522.4393108,0,0.0828857022783
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.040000;0.100000;0.100000;0.600000;0.160000,4.99839863826,3495483.09616,100032.037496,0,0.0790976542242
47,123456781,683275571,R1224YDZ&R123&R141B&R21&R365MFC,0.040000;0.100000;0.600000;0.160000;0.100000,4.97496283805,3581145.53132,100503.263296,0,0.0568624221653
47,123456781,683275571,R1233ZDE&R142B&R21&R245FA&R365MFC,0.020000;0.500000;0.400000;0.040000;0.040000,4.50634214868,6272402.99472,110954.735238,0,inf
47,123456781,683275571,R1224YDZ&R123&R21&R245CA&R365MFC,0.040000;0.120000;0.700000;0.100000;0.040000,4.96384473568,5277798.56832,100728.372184,0,0.662486011153
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R365MFC,0.040000;0.120000;0.120000;0.660000;0.060000,5.05724224374,3407463.71614,98868.1134701,0,0.0810438748659
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R365MFC,0.040000;0.120000;0.140000;0.640000;0.060000,5.0426607086,3425367.44981,99154.0039859,0,0.102786124352
47,123456781,683275571,R1224YDZ&R1233ZDE&R142B&R21&R245FA,0.080000;0.040000;0.460000;0.360000;0.060000,4.54305597477,6260431.91756,110058.076056,0,0.159664904365
47,123456781,683275571,R1224YDZ&R1233ZDE&R142B&R21&R245FA,0.100000;0.040000;0.440000;0.360000;0.060000,4.54443176957,6199984.57695,110024.756747,0,0.0930871868034
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R21&R245FA,0.060000;0.140000;0.060000;0.660000;0.080000,4.95768597988,5414388.82087,100853.503435,0,0.218310132231
47,123456781,683275571,R1234ZEZ&R141B&R21&R245CA&R365MFC,0.020000;0.800000;0.020000;0.080000;0.080000,5.10491034232,3322274.93067,97944.913127,0,inf
47,123456781,683275571,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.040000;0.140000;0.120000;0.560000;0.140000,4.98200327086,3523697.65498,100361.234792,0,0.057249319834
47,123456781,683275571,R123&R1234ZEZ&R141B&R21&R365MFC,0.580000;0.020000;0.340000;0.020000;0.040000,5.03203431263,3474144.84662,99363.3924047,0,0.0764298140228
47,123456781,683275571,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.360000;0.380000;0.100000,4.58553329252,6161565.51227,109038.571548,0,0.425572466785
47,123456781,683275571,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.380000;0.360000;0.080000,4.56208102204,6183657.29287,109599.105668,0,0.157492373423
48,123456781,3504132762,R1233ZDE&R142B&R21&R245FA&RE245FA2,0.060000;0.020000;0.660000;0.220000;0.040000,4.92363411085,5754253.42311,101551.006582,0,0.467445970997
48,123456781,3504132762,R1233ZDE&R1234ZEZ&R142B&R21&RE245FA2,0.080000;0.220000;0.060000;0.600000;0.040000,4.88112336769,5784273.81281,102435.43593,0,0.296740224762
48,123456781,3504132762,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.140000;0.100000;0.120000;0.580000;0.060000,4.83535401648,5872291.80035,103405.045069,0,0.183263487859
48,123456781,3504132762,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.120000;0.060000;0.560000;0.140000,4.85427137798,5785677.47745,103002.069944,0,0.191631900074
48,123456781,3504132762,R123&R1234ZEZ&R21&R245CA&R245FA,0.080000;0.020000;0.780000;0.060000;0.060000,5.04268693448,5723769.03221,99153.4883082,0,1.15769408352
48,123456781,3504132762,R1234ZEZ&R142B&R21&R245CA&R245FA,0.040000;0.220000;0.620000;0.040000;0.080000,4.81430616628,6217370.60048,103857.125561,0,0.983751610489
48,123456781,3504132762,R123&R1234ZEZ&R142B&R21&R245CA,0.080000;0.040000;0.160000;0.640000;0.080000,4.84091415044,5853272.73909,103286.277026,0,0.110331212836
48,123456781,3504132762,R123&R1234ZEZ&R1336MZZZ&R141B&RE245FA2,0.140000;0.180000;0.140000;0.320000;0.220000,5.07732868244,3520045.16264,98476.9809623,0,inf
48,123456781,3504132762,R1234ZEZ&R142B&R21&R245CA&R245FA,0.040000;0.200000;0.620000;0.060000;0.080000,4.82319943208,6151256.95119,103665.628395,0,0.214577231664
48,123456781,3504132762,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.380000;0.400000;0.060000;0.080000,4.59660839581,6239403.75675,108775.853182,0,inf
48,123456781,3504132762,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.360000;0.400000;0.060000;0.060000,4.59866440565,6219786.5784,108727.220753,0,0.938558465727
48,123456781,3504132762,R1224YDZ&R1234ZEZ&R21&R245CA&R245FA,0.100000;0.040000;0.700000;0.080000;0.080000,4.99303093365,5752372.76934,100139.57587,0,0.491659479383
49,123456781,481787776,R1234ZEZ&R142B&R21&R245CA&R365MFC,0.060000;0.040000;0.840000;0.020000;0.040000,5.00449672172,5864655.41498,99910.146375,0,1.06727715962
49,123456781,481787776,R123&R1336MZZZ&R141B&R245CA&R365MFC,0.160000;0.160000;0.540000;0.080000;0.060000,5.03278807978,3312828.16889,99348.5106216,0,0.0392559399129
49,123456781,481787776,R1233ZDE&R141B&R245CA&R365MFC&RE347MCCHFE7000,0.040000;0.660000;0.140000;0.100000;0.060000,5.048519009,3258546.02957,99038.9457004,0,inf
49,123456781,481787776,R1233ZDE&R141B&R245CA&R365MFC&RE347MCCHFE7000,0.100000;0.660000;0.100000;0.100000;0.040000,5.0359118946,3310697.10273,99286.8839775,0,0.0576826697614
49,123456781,481787776,R123&R1233ZDE&R141B&R245CA&R365MFC,0.160000;0.060000;0.540000;0.140000;0.100000,5.02326974415,3401282.05895,99536.7610075,0,0.822627453335
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.040000;0.080000;0.420000;0.380000;0.080000,4.56420342603,6229162.53587,109548.140898,0,0.141516175792
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.080000;0.120000;0.300000;0.460000;0.040000,4.65529586356,6134803.57473,107404.559163,0,0.167464650028
49,123456781,481787776,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.080000;0.080000;0.060000;0.280000;0.500000,4.69260754237,6063256.834,106550.568204,0,0.272841690322
49,123456781,481787776,R1234ZEZ&R142B&R21&R245CA&R245FA,0.080000;0.080000;0.680000;0.040000;0.120000,4.92308214689,6029390.81879,101562.392233,0,0.680535973708
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.260000;0.460000;0.120000,4.6725942387,6121759.21615,107006.937572,0,0.0800471014842
49,123456781,481787776,R1233ZDE&R141B&R245CA&R365MFC&RE245FA2,0.060000;0.600000;0.140000;0.100000;0.100000,5.0234962337,3332780.23101,99532.2732893,0,0.0519318681309
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.100000;0.340000;0.400000;0.120000,4.60277324368,6216428.54897,108630.161324,0,0.173708681277
49,123456781,481787776,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.260000;0.460000;0.060000;0.120000,4.67908218512,6091921.44662,106858.563329,0,0.0740075205007
49,123456781,481787776,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.160000;0.500000;0.280000;0.020000;0.040000,4.43784004075,6309040.93255,112667.422757,0,0.299799102226
49,123456781,481787776,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.180000;0.540000;0.060000;0.120000,4.77168197523,6041606.17103,104784.854187,0,0.640556346947
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.020000;0.720000;0.160000;0.040000,4.33626942249,6535106.61769,115306.488432,0,inf
49,123456781,481787776,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.040000;0.360000;0.420000;0.060000,4.61582293906,6144215.71047,108323.04588,0,0.173993997876
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.040000;0.640000;0.180000;0.060000,4.35618584785,6395830.19018,114779.308658,0,0.226910320068
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.040000;0.460000;0.320000;0.080000,4.50511994287,6249967.07736,110984.83644,0,0.213614134933
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.040000;0.480000;0.300000;0.080000,4.48443953934,6258303.832,111496.653174,0,0.215922472027
49,123456781,481787776,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.580000;0.220000;0.040000,4.39539983587,6376075.79259,113755.293869,0,0.270952642315
49,123456781,481787776,R1234ZEZ&R142B&R21&R245CA&R245FA,0.060000;0.420000;0.360000;0.060000;0.100000,4.55658893165,6245884.02394,109731.206282,0,0.177619538415
50,123456781,1546979217,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.080000;0.020000;0.200000;0.380000;0.320000,4.51118936221,6172361.21544,110835.515837,0,0.617490117796
50,123456781,1546979217,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.140000;0.560000;0.140000,4.80521860337,5965254.59594,104053.538719,0,0.867595024452
50,123456781,1546979217,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.120000;0.220000;0.460000;0.160000,4.68887165884,6068280.58491,106635.462939,0,0.60554414189
50,123456781,1546979217,R123&R142B&R21&R245CA&R245FA,0.020000;0.020000;0.780000;0.040000;0.140000,5.02282927256,5940711.85993,99545.4897763,0,1.15528720557
50,123456781,1546979217,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.080000;0.040000;0.080000;0.580000;0.220000,4.39251044739,6335198.58597,113830.121974,0,inf
50,123456781,1546979217,R123&R1234ZEZ&R142B&R21&R245CA,0.040000;0.140000;0.200000;0.560000;0.060000,4.7677124093,6013451.73557,104872.097366,0,0.506244947804
50,123456781,1546979217,R123&R1233ZDE&R142B&R21&R245CA,0.040000;0.120000;0.020000;0.740000;0.080000,5.03535602982,5637139.98931,99297.8444898,0,inf
50,123456781,1546979217,R1234ZEZ&R142B&R21&R245CA&R245FA,0.200000;0.460000;0.260000;0.020000;0.060000,4.45161110988,6302945.77077,112318.885828,0,0.623952595668
50,123456781,1546979217,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.160000;0.340000;0.400000;0.060000;0.040000,4.57879231473,6159865.13756,109199.100032,0,0.431500557231
50,123456781,1546979217,R1234ZEZ&R142B&R21&R245FA&RE245FA2,0.140000;0.300000;0.440000;0.080000;0.040000,4.62492770431,6125585.67116,108109.798026,0,0.478846425285
51,123456781,2268958878,R1224YDZ&R21&R245FA&R365MFC&RE245FA2,0.020000;0.900000;0.020000;0.020000;0.040000,5.09715581966,5834161.43962,98093.9209414,0,1.03554446604
51,123456781,2268958878,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.040000;0.120000;0.760000;0.040000;0.040000,5.027345251,5860101.14144,99456.0697617,0,0.566742394114
51,123456781,2268958878,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.120000;0.640000;0.060000,4.86868093512,6063160.99759,102697.220595,0,0.217853313665
51,123456781,2268958878,R1224YDZ&R142B&R21&R245FA&RE245FA2,0.040000;0.140000;0.740000;0.020000;0.060000,4.90990680358,5998324.39359,101834.926813,0,0.482050496967
51,123456781,2268958878,R1224YDZ&R142B&R21&R245FA&RE245FA2,0.040000;0.160000;0.700000;0.040000;0.060000,4.86990208279,6001133.13094,102671.468851,0,0.13675140874
51,123456781,2268958878,R1224YDZ&R123&R141B&R365MFC&RE245FA2,0.040000;0.160000;0.680000;0.040000;0.080000,5.10105463077,3326268.16575,98018.9463143,0,inf
51,123456781,2268958878,R1224YDZ&R1234ZEZ&R142B&R21&RE245FA2,0.040000;0.180000;0.240000;0.520000;0.020000,4.7136720176,6148473.45518,106074.414625,0,0.249306575071
51,123456781,2268958878,R1224YDZ&R123&R141B&R142B&R21,0.020000;0.060000;0.020000;0.640000;0.260000,4.40755823292,6356898.42073,113441.49608,0,inf
51,123456781,2268958878,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.120000;0.180000;0.600000;0.040000,4.80859319691,6136205.52335,103980.515616,0,0.427097698096
51,123456781,2268958878,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.420000;0.340000;0.060000,4.5298284067,6316055.95802,110379.457036,0,0.595526682765
51,123456781,2268958878,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.020000;0.240000;0.200000;0.500000;0.040000,4.72828275064,6144755.8559,105746.637071,0,0.2766900024
51,123456781,2268958878,R1233ZDE&R142B&R21&R245FA&RE245FA2,0.040000;0.380000;0.500000;0.040000;0.040000,4.65448827072,6248370.22935,107423.194757,0,0.392335038162
51,123456781,2268958878,R1224YDZ&R123&R142B&R21&R245FA,0.080000;0.020000;0.420000;0.420000;0.060000,4.5929870443,6262390.33522,108861.617762,0,0.393773888241
52,123456781,1799477615,R123&R1233ZDE&R1234ZEZ&R21&RE347MCCHFE7000,0.060000;0.040000;0.020000;0.860000;0.020000,5.0680300425,5680530.65793,98657.6629986,0,inf
52,123456781,1799477615,R1224YDZ&R1233ZDE&R1234ZEZ&R141B&R21,0.120000;0.060000;0.040000;0.020000;0.760000,5.04482965067,5695858.53947,99111.3743422,0,0.384813399569
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.060000;0.160000;0.580000;0.140000,4.80940788405,6042009.08996,103962.90189,0,0.187124432326
52,123456781,1799477615,R123&R1233ZDE&R1234ZEZ&R142B&R21,0.060000;0.040000;0.040000;0.400000;0.460000,4.6109465526,6211980.68907,108437.604795,0,0.625242887824
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.060000;0.200000;0.560000;0.140000,4.77723060128,6120488.24733,104663.149371,0,0.35937828543
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.020000;0.060000;0.240000;0.540000;0.140000,4.74741153197,6199555.46813,105320.551343,0,0.429608583265
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.060000;0.040000;0.140000;0.640000;0.120000,4.87628826363,5900003.8316,102537.006216,0,0.326645429273
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.040000;0.300000;0.500000;0.100000,4.69725632763,6208118.79038,106445.117133,0,0.510344903851
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.100000;0.080000;0.120000;0.640000;0.060000,4.88583514307,5899175.96428,102336.649796,0,0.120833025557
52,123456781,1799477615,R1224YDZ&R1234ZEZ&R142B&R21&RE347MCCHFE7000,0.040000;0.100000;0.460000;0.380000;0.020000,4.49898295701,6279649.95409,111136.228961,0,inf
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.060000;0.080000;0.160000;0.580000;0.120000,4.80938039638,6048382.34746,103963.496083,0,0.121331181523
52,123456781,1799477615,R123&R1233ZDE&R1234ZEZ&R142B&R21,0.080000;0.060000;0.080000;0.080000;0.700000,4.92967731465,5786761.10884,101426.517008,0,0.508512833383
52,123456781,1799477615,R123&R1233ZDE&R1234ZEZ&R21&R245FA,0.060000;0.060000;0.040000;0.680000;0.160000,4.96396252931,5702208.80138,100725.981924,0,0.539616481685
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.040000;0.040000;0.180000;0.640000;0.100000,4.85150808646,6023969.62709,103060.737216,0,0.468821418427
52,123456781,1799477615,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.060000;0.100000;0.400000;0.340000;0.100000,4.53559995649,6230363.13086,110238.999205,0,0.525964952259
52,123456781,1799477615,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.120000;0.060000;0.080000;0.640000;0.100000,4.8997264031,5875836.63911,102046.514206,0,0.337614088449
52,123456781,1799477615,R123&R1233ZDE&R142B&R21&R245FA,0.040000;0.040000;0.220000;0.600000;0.100000,4.78712050743,6067997.06462,104446.921531,0,0.232919164574
53,123456781,2857792107,R1224YDZ&R1233ZDE&R141B&R21&RE245FA2,0.060000;0.080000;0.040000;0.760000;0.060000,5.02815892582,5500170.63989,99439.9754217,0,0.978123011294
53,123456781,2857792107,R123&R1336MZZZ&R141B&R21&R365MFC,0.440000;0.080000;0.400000;0.040000;0.040000,5.03422330111,3436349.60256,99320.1870664,0,inf
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.060000;0.740000;0.020000,4.97887869597,5980260.52876,100424.218088,0,0.305354961314
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.140000;0.160000;0.540000;0.120000,4.77540328186,6060713.71725,104703.198974,0,0.253032905104
53,123456781,2857792107,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.480000;0.300000;0.060000;0.060000,4.48950282874,6298005.92603,111370.906551,0,inf
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R21&R245CA&R245FA,0.120000;0.100000;0.680000;0.060000;0.040000,4.98533954324,5747327.57123,100294.071379,0,0.248391386089
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.100000;0.100000;0.240000;0.540000;0.020000,4.73641210599,6108117.88115,105565.138508,0,0.127614532313
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R21&R245CA&R245FA,0.120000;0.120000;0.680000;0.040000;0.040000,4.98441450961,5773932.56529,100312.684476,0,0.104058710655
53,123456781,2857792107,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.360000;0.380000;0.080000;0.060000,4.58150362441,6158497.53297,109134.47658,0,0.639019640445
53,123456781,2857792107,R1234ZEZ&R142B&R21&R245CA&R245FA,0.120000;0.240000;0.500000;0.040000;0.100000,4.71639956566,6143771.95082,106013.070572,0,0.598179614225
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.080000;0.100000;0.180000;0.600000;0.040000,4.81170084277,6053762.82491,103913.359608,0,0.349193430987
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.100000;0.120000;0.220000;0.540000;0.020000,4.74471016763,6077522.61626,105380.514791,0,0.159671425128
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.100000;0.380000;0.360000;0.060000,4.55049862229,6183063.79005,109878.068647,0,0.403231117349
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.100000;0.120000;0.640000;0.040000,4.86711474964,6011750.27809,102730.267462,0,0.408292962795
53,123456781,2857792107,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.080000;0.100000;0.080000;0.680000;0.060000,4.9201454523,5998959.47162,101623.011931,0,0.407542690361
54,123456781,1358415299,R123&R141B&R245CA&R365MFC&RE245FA2,0.180000;0.600000;0.020000;0.100000;0.100000,5.08641125544,3293844.65844,98301.1351009,0,inf
54,123456781,1358415299,R1224YDZ&R1233ZDE&R1336MZZZ&R142B&R21,0.020000;0.200000;0.020000;0.120000;0.640000,4.8707083113,5687774.07281,102654.474061,0,0.333211403777
54,123456781,1358415299,R123&R1233ZDE&R141B&R365MFC&RE245FA2,0.240000;0.220000;0.500000;0.020000;0.020000,5.01266132704,3516648.16436,99747.4130764,0,0.280602384994
54,123456781,1358415299,R123&R1233ZDE&R141B&R21&R245CA,0.200000;0.140000;0.500000;0.120000;0.040000,4.95972961479,3699260.51083,100811.947189,0,0.630160185326
54,123456781,1358415299,R123&R1233ZDE&R1234ZEZ&R21&R245FA,0.120000;0.020000;0.020000;0.580000;0.260000,4.87397788597,5520988.30211,102585.611116,0,0.259275416742
54,123456781,1358415299,R123&R141B&R21&R245CA&RE245FA2,0.200000;0.520000;0.100000;0.060000;0.120000,4.97167046703,3551362.67115,100569.819202,0,0.204736995225
54,123456781,1358415299,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245CA,0.100000;0.080000;0.080000;0.580000;0.160000,4.93822324318,5468496.81449,101250.991577,0,0.317216564148
54,123456781,1358415299,R1224YDZ&R1234ZEZ&R142B&R21&R245CA,0.040000;0.260000;0.180000;0.480000;0.040000,4.72352601674,6012378.41904,105853.12714,0,0.377368698592
54,123456781,1358415299,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.060000;0.100000;0.100000;0.340000;0.400000,4.59473055377,6074612.19273,108820.309298,0,0.230041888321
54,123456781,1358415299,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.080000;0.080000;0.260000;0.420000;0.160000,4.65000712655,6020432.63547,107526.716926,0,0.389282052327
54,123456781,1358415299,R1224YDZ&R123&R141B&R21&R365MFC,0.020000;0.080000;0.760000;0.120000;0.020000,5.07000466933,3494782.84337,98619.2385629,0,0.271970813468
54,123456781,1358415299,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.040000;0.380000;0.060000;0.460000;0.060000,4.79111372223,5823981.94772,104359.868913,0,0.354777232495
54,123456781,1358415299,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.540000;0.180000;0.100000,4.37683225602,6176732.12219,114237.871308,0,inf
54,123456781,1358415299,R141B&R21&R245CA&R365MFC&RE245FA2,0.080000;0.740000;0.080000;0.020000;0.080000,4.95735864805,5257375.40661,100860.16274,0,0.671560707083
54,123456781,1358415299,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.100000;0.080000;0.420000;0.300000;0.100000,4.49353396055,6159035.38508,111270.996145,0,0.630268248075
54,123456781,1358415299,R1224YDZ&R1336MZZZ&R141B&R142B&R21,0.020000;0.040000;0.040000;0.220000;0.680000,4.77176319479,5923507.28186,104783.070657,0,0.254299477435
54,123456781,1358415299,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.080000;0.080000;0.380000;0.380000;0.080000,4.57874461328,6091358.42803,109200.23767,0,0.325675182164
55,123456781,261176942,R123&R1336MZZZ&R141B&R245CA&RE245FA2,0.160000;0.120000;0.600000;0.100000;0.020000,5.06685911763,3346997.0528,98680.462273,0,inf
55,123456781,261176942,R1224YDZ&R1233ZDE&R1234ZEZ&R141B&R21,0.020000;0.080000;0.060000;0.120000;0.720000,4.98288410468,5394227.38195,100343.493747,0,0.81450620509
55,123456781,261176942,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.060000;0.200000;0.580000;0.120000,4.7878979141,6155217.41539,104429.962579,0,0.219423818004
55,123456781,261176942,R1224YDZ&R1233ZDE&R1234ZEZ&R142B&R21,0.040000;0.160000;0.100000;0.080000;0.620000,4.89685919408,5765371.21655,102106.264482,0,0.314541029585
55,123456781,261176942,R1233ZDE&R142B&R21&R245CA&R245FA,0.080000;0.580000;0.260000;0.020000;0.060000,4.45088054047,6347058.279,112337.321897,0,0.546550550796
55,123456781,261176942,R1224YDZ&R1234ZEZ&R142B&R21&R245FA,0.040000;0.080000;0.220000;0.540000;0.120000,4.7502820561,6155262.13131,105256.907715,0,0.410204956904
55,123456781,261176942,R1224YDZ&R123&R1233ZDE&R141B&R245CA,0.060000;0.220000;0.060000;0.560000;0.100000,5.00757386805,3493702.83262,99848.7517459,0,0.670158408005
55,123456781,261176942,R1233ZDE&R1234ZEZ&R142B&R21&R245FA,0.160000;0.060000;0.120000;0.520000;0.140000,4.79076331996,5782526.62351,104367.501921,0,0.394124012161
55,123456781,261176942,R1224YDZ&R1234ZEZ&R21&R245FA&RE245FA2,0.060000;0.120000;0.620000;0.160000;0.040000,4.90992402708,5725806.08319,101834.569587,0,0.108262099503
55,123456781,261176942,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.320000;0.420000;0.060000;0.100000,4.6279294785,6155410.46105,108039.675696,0,0.329453555793
55,123456781,261176942,R1224YDZ&R1233ZDE&R1234ZEZ&R21&R245CA,0.120000;0.060000;0.160000;0.580000;0.080000,4.93043425234,5578957.14608,101410.945651,0,0.0605331610736
55,123456781,261176942,R1224YDZ&R1234ZEZ&R21&R245CA&RE245FA2,0.100000;0.140000;0.620000;0.100000;0.040000,4.94104195982,5573437.88224,101193.230915,0,0.185921736684
55,123456781,261176942,R1224YDZ&R1233ZDE&R21&R245FA&RE245FA2,0.080000;0.060000;0.640000;0.180000;0.040000,4.92436431179,5636094.2415,101535.948265,0,0.0964706027513
55,123456781,261176942,R1234ZEZ&R142B&R21&R245CA&R245FA,0.100000;0.440000;0.340000;0.040000;0.080000,4.53314163894,6310615.83847,110298.781689,0,0.441798247837
55,123456781,261176942,R1233ZDE&R1234ZEZ&R142B&R21&R245CA,0.040000;0.080000;0.740000;0.120000;0.020000,4.2938693816,6533098.10509,116445.088466,0,inf
55,123456781,261176942,R123&R1336MZZZ&R141B&R245CA&RE245FA2,0.180000;0.100000;0.560000;0.120000;0.040000,5.04607334914,3370903.29658,99086.9465038,0,0.0881132450008
